■ 개봉일람_월별,,,,,,,,,,,,,,,,,
- 조회일: 2021-03-18,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간 : 2020~2020   국적 : 전체   영화명 : 전체   개봉일 : 전체   영화구분 : 전체   영화유형 : 개봉영화    ],,,,,,,,,,,,,,,,,
<,,,,,,,,,,,,,,,,,
순번,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국,전국,전국,서울,서울,장르,등급,영화구분
,,,,,,,,,,스크린수,매출액,관객수,매출액,관객수,,,
867,아랑의 은밀한 성감대 - 무삭제,성기만,스마일컨텐츠,,스마일컨텐츠,2020-07-09,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
868,아랑의은밀한성감대,성기만,스마일컨텐츠,,스마일컨텐츠,2020-05-18,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
869,아이덴티티: 11번째 환자,,,더그레이트 컴퍼니,더그레이트 컴퍼니,2020-07-03,개봉영화,장편,미국,1,"5,000",1,0,0,공포(호러),15세이상관람가,일반영화
870,애원하는 유부녀,천성준,(주)케이피에이기획,,(주)케이피에이기획,2020-06-05,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
871,어린 관리사 무삭제,최성은,(주)영화사히트,,(주)영화사히트,2020-04-03,개봉영화,장편,한국,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
872,어린여동생2-무삭제,이정석,스마일컨텐츠,,스마일컨텐츠,2020-06-03,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
873,어린장모2,이정석,스마일컨텐츠,,스마일컨텐츠,2020-03-16,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
874,어린장모2-무삭제,이정석,스마일컨텐츠,,스마일컨텐츠,2020-05-06,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
875,에일리언 우주전쟁,월리스 브라더스,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,2020-03-02,개봉영화,장편,미국,1,"5,000",1,0,0,액션,15세이상관람가,일반영화
876,엑소시즘: 귀신과의 대화,,,더그레이트 컴퍼니,더그레이트 컴퍼니,2020-06-26,개봉영화,장편,포르투갈,1,"5,000",1,0,0,공포(호러),청소년관람불가,일반영화
877,여선생3 무삭제,최성은,(주)영화사히트,,(주)영화사히트,2020-06-09,개봉영화,장편,한국,1,"5,000",1,0,0,드라마,청소년관람불가,일반영화
878,옆집누나의맛-무삭제,천성준,에이원 미디어,,에이원 미디어,2020-03-12,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
879,옆집소녀4-무삭제,원명준,스마일컨텐츠,,스마일컨텐츠,2020-08-13,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
880,오빠가 너무해,최성은,(주)영화사히트,,(주)영화사히트,2020-07-01,개봉영화,장편,한국,1,"5,000",1,0,0,기타,청소년관람불가,일반영화
881,왕게임,정도수,유한회사 영화사 반딧불,,유한회사 영화사 반딧불,2020-05-27,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
882,우리 형수님,최성은,(주)영화사히트,,(주)영화사히트,2020-06-09,개봉영화,장편,한국,1,"5,000",1,0,0,드라마,청소년관람불가,일반영화
883,이모의유혹3-무삭제판,원명준,스마일컨텐츠,,스마일컨텐츠,2020-07-24,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
884,이은미-가슴큰누나-무삭제,원명준,스마일컨텐츠,,스마일컨텐츠,2020-03-25,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
885,인 더 다크: 악령의 부활,,,더그레이트 컴퍼니,더그레이트 컴퍼니,2020-07-03,개봉영화,장편,영국,1,"5,000",1,0,0,공포(호러),청소년관람불가,일반영화
886,장모님들의 사랑 - 무삭제,왕지방,(주)디에이치미디어,,(주)소나무픽쳐스,2020-07-03,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
887,정사: 미친 사랑,,,(주)소나무픽쳐스,(주)소나무픽쳐스,2020-06-08,개봉영화,장편,핀란드,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
888,착한도련님,최성은,(주)영화사히트,,(주)영화사히트,2020-07-01,개봉영화,장편,한국,1,"5,000",1,0,0,기타,청소년관람불가,일반영화
889,참한 누나 - 무삭제,왕지방,(주)디에이치미디어,,(주)소나무픽쳐스,2020-04-03,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
890,친구누나들-무삭제,이정석,스마일컨텐츠,,스마일컨텐츠,2020-05-13,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
891,친척 누나,최성은,윤스,,윤스,2020-07-01,개봉영화,장편,한국,1,"5,000",1,0,0,기타,청소년관람불가,일반영화
892,친척 여동생,최성은,윤스,,윤스,2020-07-01,개봉영화,장편,한국,1,"5,000",1,0,0,기타,청소년관람불가,일반영화
893,태양 대폭발: 지구 최후의 날,,,(주)소나무픽쳐스,(주)소나무픽쳐스,2020-06-08,개봉영화,장편,우크라이나,1,"5,000",1,0,0,SF,12세이상관람가,일반영화
894,토네이도: 지구 재앙의 날,,,더그레이트 컴퍼니,더그레이트 컴퍼니,2020-04-24,개봉영화,장편,미국,1,"5,000",1,0,0,액션,15세이상관람가,일반영화
895,포르노 스캔들,,,(주)소나무픽쳐스,(주)소나무픽쳐스,2020-03-02,개봉영화,장편,미국,1,"5,000",1,0,0,다큐멘터리,청소년관람불가,일반영화
896,한입만,최성은,(주)영화사히트,,(주)영화사히트,2020-06-09,개봉영화,장편,한국,1,"5,000",1,0,0,드라마,청소년관람불가,일반영화
897,후배부부와교환섹스2-무삭제,이정석,스마일컨텐츠,,스마일컨텐츠,2020-04-01,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
898,흐느끼는 숙모,천성준,(주)케이피에이기획,,(주)케이피에이기획,2020-07-10,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
899,흔들흔들,타카하라 히데카즈,,주식회사 루믹스미디어,주식회사 루믹스미디어,2020-04-29,개봉영화,장편,일본,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
900,3022: 지구 대폭발,존 슈이츠,,더그레이트 컴퍼니,더그레이트 컴퍼니,2020-06-30,개봉영화,장편,미국,1,"5,000",1,0,0,SF,15세이상관람가,일반영화
901,나이트 헌터,,,(유)조이앤시네마,와이드 릴리즈(주),2020-01-29,개봉영화,장편,캐나다,141,"4,000",4,0,0,액션,15세이상관람가,일반영화
902,맛있는 과외누나2,이가온,(주)케이알씨지,,(주)케이알씨지,2020-07-31,개봉영화,장편,한국,4,"4,000",4,"1,000",1,성인물(에로),청소년관람불가,일반영화
903,꼴통 2인조,박준식,"(주)스토리풀,(주)컨텐츠 빌리지",,(주)드림팩트엔터테인먼트,2020-04-09,개봉영화,장편,한국,1,"2,000",1,0,0,액션,15세이상관람가,독립/예술영화
904,나의연인-마네퀸,김레이,P&미디어,,P&미디어,2020-07-20,개봉영화,장편,한국,1,"2,000",1,"2,000",1,멜로/로맨스,청소년관람불가,일반영화
905,남편은 출장 중,,,(주)플라이어,(주)플라이어,2020-04-14,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
906,내 상사의 부인,김레이,P&미디어,,P&미디어,2020-06-05,개봉영화,장편,한국,1,"2,000",1,"2,000",1,멜로/로맨스,청소년관람불가,일반영화
907,내 여자가 된 선생님,,,(주)플라이어,(주)플라이어,2020-06-17,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
908,내 첫경험은 옆집 아줌마,잠파,,(주)플라이어,(주)플라이어,2020-07-16,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
909,두근두근펜션,김레이,P&미디어,,P&미디어,2020-07-20,개봉영화,장편,한국,1,"2,000",1,"2,000",1,멜로/로맨스,청소년관람불가,일반영화
910,미망인: 남편 앞 쾌감 절정,,,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,2020-08-14,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
911,발랑까진 사모님,,,(주)플라이어,(주)플라이어,2020-03-10,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
912,밝히는 형수님,,,(주)플라이어,(주)플라이어,2020-04-14,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
913,방심하다 뿌리박힌 새댁,오자키 히로코우지,,(주)플라이어,(주)플라이어,2020-04-02,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
914,배관공과 유부녀의 유혹,,,(주)플라이어,(주)플라이어,2020-06-17,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
915,부장의 젊은 아내-무삭제판,오자키 히로코우지,,(주)플라이어,(주)플라이어,2020-07-23,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
916,스와핑 : 두 여자,왕지방,(주)나우콘텐츠,,(주)나우콘텐츠,2020-04-17,개봉영화,장편,한국,1,"2,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
917,신천역 3번출구-확장판,노현진,(주)나우콘텐츠,,(주)나우콘텐츠,2020-06-30,개봉영화,장편,한국,1,"2,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
918,아내의 남자들,히로아키,,(주)플라이어,(주)플라이어,2020-05-19,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
919,아내의 남자친구,오자키 히로코우지,,(주)플라이어,(주)플라이어,2020-04-09,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
920,어린 이모 3 - 무삭제판,계장혁,모히또필름,,(주)컨텐츠 빌리지,2020-04-15,개봉영화,장편,한국,1,"2,000",1,"2,000",1,멜로/로맨스,청소년관람불가,일반영화
921,어린 처형 3 - 무삭제판,정진호,모히또필름,,(주)컨텐츠 빌리지,2020-04-08,개봉영화,장편,한국,1,"2,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
922,열리는 누나들,김태규,P&미디어,,P&미디어,2020-06-15,개봉영화,장편,한국,1,"2,000",1,"2,000",1,멜로/로맨스,청소년관람불가,일반영화
923,예비며느리,리차드 킴,(주)액티버스엔터테인먼트,,(주)액티버스엔터테인먼트,2020-08-05,개봉영화,장편,한국,1,"2,000",1,"2,000",1,성인물(에로),청소년관람불가,일반영화
924,예쁜식모 감독판,리차드 킴,영화사 산들바람,,영화사 산들바람,2020-08-05,개봉영화,장편,한국,1,"2,000",1,"2,000",1,성인물(에로),청소년관람불가,일반영화
925,오르가즘 하숙집,김레이,P&미디어,,P&미디어,2020-07-09,개봉영화,장편,한국,1,"2,000",1,"2,000",1,멜로/로맨스,청소년관람불가,일반영화
926,완벽한 섹스,김레이,P&미디어,,P&미디어,2020-07-16,개봉영화,장편,한국,1,"2,000",1,"2,000",1,멜로/로맨스,청소년관람불가,일반영화
927,욕구불만 사모님,오자키 히로코우지,,(주)플라이어,(주)플라이어,2020-08-25,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
928,유부녀 집구멍으로 질속배달 택배기사,,,(주)플라이어,(주)플라이어,2020-06-10,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
929,음란한 시아버지와 며느리,잠파,(주)플라이어,,(주)플라이어,2020-07-16,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
930,이블데드 2020,,,(주)소나무픽쳐스,(주)소나무픽쳐스,2020-08-27,개봉영화,장편,이탈리아,1,"2,000",1,"2,000",1,공포(호러),청소년관람불가,일반영화
931,이웃집 여자 스토킹,박은석,(주)씨맥스커뮤니케이션즈,,(주)씨맥스커뮤니케이션즈,2020-08-14,개봉영화,장편,한국,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
932,인터뷰 그녀의 속사정,데니 장,P&미디어,,P&미디어,2020-08-15,개봉영화,장편,한국,1,"2,000",1,"2,000",1,멜로/로맨스,청소년관람불가,일반영화
933,자매의 은밀한 동거 감독판,리차드 킴,(주)액티버스엔터테인먼트,,(주)액티버스엔터테인먼트,2020-08-05,개봉영화,장편,한국,1,"2,000",1,"2,000",1,성인물(에로),청소년관람불가,일반영화
934,자세가 좋았던 전 여친,오자키 히로코우지,,(주)플라이어,(주)플라이어,2020-08-25,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
935,전 남친에 빼앗긴 아내,잠파,,(주)플라이어,(주)플라이어,2020-05-12,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
936,젊은 새엄마의 속사정,잠파,,(주)플라이어,(주)플라이어,2020-05-19,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
937,정사 거부할 수 없는 유혹,,P&미디어,,P&미디어,2020-08-14,개봉영화,장편,한국,1,"2,000",1,"2,000",1,멜로/로맨스,청소년관람불가,일반영화
938,주말 오후 6시의 연인-무삭제판,왕지방,(주)나우콘텐츠,,(주)나우콘텐츠,2020-06-24,개봉영화,장편,한국,1,"2,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
939,즙 짜내는 맛집 여사장,히로아키,,(주)플라이어,(주)플라이어,2020-04-17,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
940,집주인 물건 빨아주는 세탁가정부,,,(주)플라이어,(주)플라이어,2020-06-10,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
941,처제중독,노현진,(주)나우콘텐츠,,(주)나우콘텐츠,2020-06-19,개봉영화,장편,한국,1,"2,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
942,첫경험 3 - 무삭제판,김태수,너바나 필름,,(주)컨텐츠 빌리지,2020-04-01,개봉영화,장편,한국,1,"2,000",1,"2,000",1,멜로/로맨스,청소년관람불가,일반영화
943,첫섹스만50번째,김레이,P&미디어,,P&미디어,2020-07-25,개봉영화,장편,한국,1,"2,000",1,"2,000",1,멜로/로맨스,청소년관람불가,일반영화
944,킹덤: 아메리칸 좀비,존 A. 루소,,(주)영화사 안다미로,(주)영화사 안다미로,2020-04-20,개봉영화,장편,미국,1,"2,000",1,0,0,코미디,15세이상관람가,일반영화
945,티켓다방 2 - 무삭제판,최우성,(주)컨텐츠 빌리지,,(주)컨텐츠 빌리지,2020-04-22,개봉영화,장편,한국,1,"2,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
946,호빠오빠,노현진,오이픽쳐스,,(주)나우콘텐츠,2020-06-18,개봉영화,장편,한국,1,"2,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
947,홈헬퍼 두 얼굴: 저항 못하고 빨린 양기,비바 곤조,,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,2020-08-28,개봉영화,장편,일본,1,"2,000",1,0,0,드라마,청소년관람불가,일반영화
948,화끈한 처제의 맛,김레이,P&미디어,,P&미디어,2020-05-21,개봉영화,장편,한국,1,"2,000",1,"2,000",1,멜로/로맨스,청소년관람불가,일반영화
949,19금 어린아내,리차드 킴,영화사 산들바람,,(주)액티버스엔터테인먼트,2020-08-05,개봉영화,장편,한국,1,"2,000",1,"2,000",1,성인물(에로),청소년관람불가,일반영화
950,관전녀 - 무삭제판,계장혁,모히또필름,,(주)컨텐츠 빌리지,2020-05-20,개봉영화,장편,한국,1,"1,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
951,내 친구의 딸 무삭제,유서준,(주)로드하우스,,(주)로드하우스,2020-06-09,개봉영화,장편,한국,1,"1,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화
952,내아내를 탐한 친누나,,,비스킷미디어,비스킷미디어,2020-04-28,개봉영화,장편,일본,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
953,내여자의 불륜,,,비스킷미디어,비스킷미디어,2020-03-27,개봉영화,장편,일본,1,"1,000",1,"1,000",1,성인물(에로),청소년관람불가,일반영화
954,담배가게 아가씨 : 나를 당겨 주세요,마의성,굿픽처스,,굿픽처스,2020-06-22,개봉영화,장편,한국,1,"1,000",1,"1,000",1,성인물(에로),청소년관람불가,일반영화
955,더퍼지:최초의시작,,,(주)알이디아이스엔터,(주)알이디아이스엔터,2020-03-26,개봉영화,장편,미국,1,"1,000",1,0,0,공포(호러),청소년관람불가,일반영화
